SMILES,receptor,docking score
[H]C1CCC([H])(c2nc(-c3cc(-c4cc([H])c5ncccc5c4)c4ncccc4c3)cc3c2[nH]c2ccccc23)C1,5ht1b,-15
[H]CC(O)C([H])Cc1nc(-c2cc(-c3cc([H])cc4cccnc34)c3ncccc3c2)cc2c1[nH]c1ccccc12,5ht1b,-13.3
[H]c1cc2c([nH]c3ccccc32)c(N2C(=O)c3ccc(-c4cc(-c5cc([H])c6ncccc6c5)cc5cccnc45)cc3C2=O)n1,5ht1b,-14.1
CC(C)C=CC(=O)O,5ht1b,-4.9
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4ncco4)n3)cc3cccnc23)c2ncccc2c1,5ht1b,-14.2
[H]c1cc(-c2cc(-c3nc(-c4cc(Cl)ccc4F)cc4c3[nH]c3ccccc34)cc3cccnc23)c2ncccc2c1,5ht1b,-14.2
[H]c1cc[nH]c(=O)c1-n1ncc2cc(-c3cc(-c4cc([H])c5ncccc5c4)c4ncccc4c3)ccc21,5ht1b,-13.2
[H]CC(=O)c1nc(-c2cc(-c3cc([H])c4ncccc4c3)c3ncccc3c2)cc2c1[nH]c1ccccc12,5ht1b,-14.4
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(C34CC5CC(C3)C(c3cc([H])c6ncccc6c3)C(C5)C4)n2)c2ncccc2c1,5ht1b,-14.3
[H]c1cc(-c2cc(-c3nc(-n4ccc5ccccc54)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-15.4
[H]c1cc(-c2cc(-c3nc(-c4cc([H])c(C#N)c(=N)[nH]4)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-13.6
[H]C1CCOCC1c1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc([H])c4ncccc4c3)cc3cccnc23)n1,5ht1b,-13.4
[H]Cc1nc(-c2cc(-c3cc([H])c4ncccc4c3)c3ncccc3c2)cc2c1[nH]c1ccccc12,5ht1b,-13.3
[H]c1cc(-c2ccc3c(c2)CCCN3C(C(=O)C(F)(F)F)C(C)C)cc2cccnc12,5ht1b,-10.1
[H]CC(=O)N1C(=O)c2cccc3c(-c4cc5c([nH]c6ccccc65)c(-c5cc([H])c6ncccc6c5)n4)ccc(c23)C1=O,5ht1b,-13.9
[H]C1Cc2cc(-c3cc([H])cc4cccnc34)c(-c3c(-c4cc([H])cc5cccnc45)[nH]c4ccccc34)cc2C1=O,5ht1b,-12.5
CC=Cc1ccc(-n2ncc(=O)[nH]c2=O)o1,5ht1b,-7.4
[H]c1cc(-c2nc(-c3ccn(-c4cc([H])c5ncccc5c4)c3)cc3c2[nH]c2ccccc23)c2ncccc2c1,5ht1b,-13.8
[H]c1cc(-c2cc(-c3nc(-c4cc(C)ccn4)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-14.5
[H]c1cc(-c2cc(-c3nc(-c4ccccc4)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-14
[H]c1cc2c([nH]c3ccccc32)c(-c2nnc(C)n2-c2cc(-c3cc([H])c4ncccc4c3)cc3cccnc23)n1,5ht1b,-13.3
[H]c1sc2c(c1-c1cc3c([nH]c4ccccc43)c(-c3cc(-c4cc([H])cc5cccnc45)cc4cccnc34)n1)CCCCC2,5ht1b,-15
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(N(C(=O)C(N)C(C)CC)C3CCCc4cccnc43)n2)cc2cccnc12,5ht1b,-11.4
[H]C(=O)C(OCOc1nc(-c2cc([H])cc3cccnc23)cc2c1[nH]c1ccccc12)C(C)C,5ht1b,-10.7
[H]C(=O)C(Cc1cc([H])cc2cccnc12)c1nc(-c2cc([H])cc3cccnc23)cc2c1[nH]c1ccccc12,5ht1b,-13.5
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4cn(C)nc4C)n3)cc3cccnc23)c2ncccc2c1,5ht1b,-14.5
[H]=CC(O)Cc1nc(-c2cc(-c3cc([H])cc4cccnc34)c3ncccc3c2)cc2c1[nH]c1ccccc12,5ht1b,-13.8
[H]C(=O)CS(=O)(=O)Cc1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc([H])cc4cccnc34)cc3cccnc23)n1,5ht1b,-12.5
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(SC(=N)N)n3)cc3cccnc23)c2ncccc2c1,5ht1b,-13.8
[H]S(=O)(=O)c1cc(-c2nc(-c3cc(-c4cc([H])cc5cccnc45)c4ncccc4c3)cc3c2[nH]c2ccccc23)n(C)c1,5ht1b,-14.9
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(C4CCC5C6CC=C7CC(O)CCC7(C)C6CCC45C)n3)c3ncccc3c2)cc2cccnc12,5ht1b,-5.9
[H]c1cc(-c2cc(-c3nc(C(N)N)cc4c3[nH]c3ccccc34)cc3cccnc23)cc2cccnc12,5ht1b,-13.8
[H]c1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc([H])c4ncccc4c3)c(-c3cc([H])cc4cccnc34)cc2[H])n1,5ht1b,-13.4
[H]c1cc(-c2cc(-c3nc(N4CCOC4=O)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-14.9
[H]c1cc(-n2ncc3c2CCCC3NCCCCCCCCCCCCCCCC)cc2cccnc12,5ht1b,-9
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4nnco4)n3)cc3cccnc23)cc2cccnc12,5ht1b,-14.7
[H]c1c(C)cccc1-c1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc([H])c4ncccc4c3)c3ncccc3c2)n1,5ht1b,-15.3
[H]c1cc(-c2cc(-c3nc(-c4cc(Cl)cc(Cl)c4O)cc4c3[nH]c3ccccc34)cc3cccnc23)c2ncccc2c1,5ht1b,-13.8
[H]c1cc(-c2cc(-c3nc(-c4ccc(O)c5[nH]c(=O)sc45)cc4c3[nH]c3ccccc34)cc3cccnc23)c2ncccc2c1,5ht1b,-14.5
[H]c1cc(C2CCC3(O)C4Cc5ccc(O)c6c5C3(CCN4CC(=O)N=c3[nH]ccs3)C2O6)cc2cccnc12,5ht1b,-10.6
[H]c1cc(-c2cc(-c3nc(-c4cccc5[nH]c(=N)[nH]c(=N)c45)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-14.7
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(-c3cc(F)c(-c4cc([H])cc5cccnc45)c(F)c3)n2)c2ncccc2c1,5ht1b,-13.9
[H]c1cn(-c2cc3c([nH]c4ccccc43)c(-c3cc(-c4cc([H])c5ncccc5c4)c4ncccc4c3)n2)c2ncncc12,5ht1b,-11.1
[H]c1cc(-c2cc([H])c3cc(-c4cc5c([nH]c6ccccc65)c(-c5cc([H])c6ncccc6c5)n4)oc3c2)c2ncccc2c1,5ht1b,-12.7
[H]CCc1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc([H])c4ncccc4c3)cc3cccnc23)n1,5ht1b,-13.2
[H]c1cc(-c2ccncc2-n2cc(-c3cc([H])cc4cccnc34)c(=O)c3ccccc32)c2ncccc2c1,5ht1b,-12.2
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(-c3ccc4ncc(-c5cc([H])c6ncccc6c5)n4n3)n2)c2ncccc2c1,5ht1b,-14.6
[H]c1cc(C2CCC3C(=Cc4ccc(Br)cc4)CCCC32C)c2ncccc2c1,5ht1b,-11.3
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc(S(C)(=O)=O)cc2-c2cc(-c3cc([H])cc4cccnc34)c3ncccc3c2)n1,5ht1b,-14
[H]c1cc(C2CCC3C(=Cc4ccc5ccccc5n4)CCCC32C)cc2cccnc12,5ht1b,-11.5
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(-c3c(-c4cc([H])c5ncccc5c4)[nH]c(=N)[nH]c3=N)n2)cc2cccnc12,5ht1b,-13.8
[H]n1cc(-c2cc(-c3cc([H])c4ncccc4c3)c3ncccc3c2)c(-c2cc3c([nH]c4ccccc43)c([H])n2)n1,5ht1b,-14.6
[H]c1cc(-c2nc(N(C)S(=O)(=O)c3ccc([N+](=O)[O-])cc3)cc3c2[nH]c2ccccc23)c2ncccc2c1,5ht1b,-13.5
[H]c1cc(-c2cc(-c3nc(OS(=O)(=O)c4ccc(C)cc4)cc4c3[nH]c3ccccc34)cc3cccnc23)cc2cccnc12,5ht1b,-14.4
[H]C(C(=O)c1nc(-c2cc(-c3cc([H])cc4cccnc34)cc3cccnc23)cc2c1[nH]c1ccccc12)C(C)C,5ht1b,-14.1
[H]c1cc(-n2ccc3ccc(-c4cc5c([nH]c6ccccc65)c(-c5cc([H])c6ncccc6c5)n4)cc32)c2ncccc2c1,5ht1b,-12.4
[H]c1cc(-c2cc(-c3nc(-c4cc(C)c(Cl)c(C)c4)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-11.2
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-n4sc5ccccc5c4=O)n3)cc3cccnc23)c2ncccc2c1,5ht1b,-14.2
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc3ccn(-c4cc(-c5cc([H])cc6cccnc56)c5ncccc5c4)c3c2)n1,5ht1b,-12.6
CCCCCCCCCCCC(=O)N1CC2CN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC2C1,5ht1b,-8.8
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4ccc5c(n4)NCCC5)n3)cc3cccnc23)cc2cccnc12,5ht1b,-16.5
[H]S(=O)(=O)c1cc(C)ccc1-c1nc(-c2cc(-c3cc([H])cc4cccnc34)c3ncccc3c2)cc2c1[nH]c1ccccc12,5ht1b,-14.4
[H]c1cc(-c2sc(-c3cc4c([nH]c5ccccc54)c(-c4cc([H])c5ncccc5c4)n3)cc2C)c2ncccc2c1,5ht1b,-14.4
[H]c1nc(-c2c(C)n(C)n(-c3cc(-c4cc([H])cc5cccnc45)cc4cccnc34)c2=O)cc2c1[nH]c1ccccc12,5ht1b,-13.9
[H]c1nc2ccc(-c3cc4c([nH]c5ccccc54)c(-c4cc(-c5cc([H])c6ncccc6c5)c5ncccc5c4)n3)cc2s1,5ht1b,-15.2
[H]c1cc(-c2cc(-c3nc(C(=O)N=c4cc(C)o[nH]4)cc4c3[nH]c3ccccc34)cc3cccnc23)cc2cccnc12,5ht1b,-14.1
[H]c1cc(-c2c([H])ccc(-c3nc(-c4cc([H])c5ncccc5c4)cc4c3[nH]c3ccccc34)c2O)c2ncccc2c1,5ht1b,-12.7
[H]n1cc(-c2[nH]c(=N)c(C#N)c(-c3cc(-c4cc([H])cc5cccnc45)cc4cccnc34)c2C#N)c(=O)c2ccccc21,5ht1b,-10.6
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(C(=O)N=c4nn[nH][nH]4)n3)cc3cccnc23)c2ncccc2c1,5ht1b,-15.7
CC(C)CC(N)C(=O)N1C(=O)SC(=C2SC(=O)NC2=O)C1=O,5ht1b,-7.8
[H]c1cc(-c2cc(-c3nc(-c4ccc([H])c5c4OC(C)(C)C=C5)cc4c3[nH]c3ccccc34)cc3cccnc23)c2ncccc2c1,5ht1b,-16.1
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-n4c(=O)ccc5cc(S(=O)(=O)N=c6cco[nH]6)ccc54)n3)cc3cccnc23)cc2cccnc12,5ht1b,-11.3
[H]=C1CN(S(=O)(=O)c2cccc([N+](=O)[O-])c2)CC(=C2CCCC3(C)C([H])CCC23)C1=O,5ht1b,-10.7
[H]c1nc(-c2cc(-c3cc([H])c4ncccc4c3)c(-c3cc([H])cc4cccnc34)cc2C)cc2c1[nH]c1ccccc12,5ht1b,-13.4
[H]c1cc(C2CCC3C(CCN3CCCCCCCCCC)O2)c2ncccc2c1,5ht1b,-8.8
[H]C1Cc2c(-c3cc4c([nH]c5ccccc54)c(-c4cc(-c5cc([H])cc6cccnc56)cc5cccnc45)n3)ccnc2O1,5ht1b,-14.4
[H]c1cc(-c2ccc(C(=N)NS(=O)(=O)c3ccc(F)cc3)cc2)c2ncccc2c1,5ht1b,-11.1
[H]c1cc(-c2cc(-c3nc(-c4cc(=O)oc5ccccc45)cc4c3[nH]c3ccccc34)cc3cccnc23)c2ncccc2c1,5ht1b,-15.6
[H]C(=O)C(c1cc([H])c2ncccc2c1)c1nc(-c2cc([H])cc3cccnc23)cc2c1[nH]c1ccccc12,5ht1b,-12.6
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4cccc5c4OCO5)n3)c3ncccc3c2)c2ncccc2c1,5ht1b,-15.3
[H]c1cc(C2C(O)C(O)C(O)CN2S(=O)(=O)c2ccc(Cl)cc2)cc2cccnc12,5ht1b,-9.3
[H]c1cc(-n2cc(C=Cc3ccc(Cl)cc3)c3ccccc32)cc2cccnc12,5ht1b,-11.8
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4ccc5c(n4)NCCC5)n3)cc3cccnc23)c2ncccc2c1,5ht1b,-15
[H]c1nc(C)c(-c2cc3c([nH]c4ccccc43)c(-c3cc(-c4cc([H])cc5cccnc45)c4ncccc4c3)n2)s1,5ht1b,-13.7
[H]c1cc(-c2cc(-c3nc(-c4cc(Br)cc(Br)c4O)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-13.9
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(CC=C)n3)cc3cccnc23)c2ncccc2c1,5ht1b,-13.1
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(-n3ncc4c(=O)nc(-c5cc([H])cc6cccnc56)[nH]c43)n2)c2ncccc2c1,5ht1b,-13.4
[H]c1cc(-c2cnc3c(c2)CCCN3CCCCCCCC)c2ncccc2c1,5ht1b,-9.8
[H]c1cc(-c2cc(-c3nc(C4CCCCO4)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-14.6
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4c[nH]cn4)n3)c3ncccc3c2)cc2cccnc12,5ht1b,-14.6
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4cscn4)n3)c3ncccc3c2)c2ncccc2c1,5ht1b,-14.1
[H]CCCc1nc(-c2cc(-c3cc([H])cc4cccnc34)cc3cccnc23)cc2c1[nH]c1ccccc12,5ht1b,-14
[H]c1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc(-c4cc([H])c5ncccc5c4)c4ncccc4c3)ncc2[H])n1,5ht1b,-14.6
[H]c1cc(-c2cc(-c3nc(C4CCCCCC4)cc4c3[nH]c3ccccc34)cc3cccnc23)c2ncccc2c1,5ht1b,-14.8
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc(-c4cc([H])c5ncccc5c4)c4ncccc4c3)c[nH]c2=Nc2cncnc2)n1,5ht1b,-11.3
[H]CC(C)C(=O)N1CCC(c2cc([H])c3ncccc3c2)C1=O,5ht1b,-8.7
[H]c1cc2c([nH]c3ccccc32)c(CC(C(=O)O)c2cc(-c3cc([H])cc4cccnc34)c3ncccc3c2)n1,5ht1b,-12.7
[H]c1cnc(-c2cc3c([nH]c4ccccc43)c(-c3cc(-c4cc([H])cc5cccnc45)cc4cccnc34)n2)cn1,5ht1b,-13.8
[H]C(=O)CCC(=O)c1nc(-c2cc(-c3cc([H])c4ncccc4c3)c3ncccc3c2)cc2c1[nH]c1ccccc12,5ht1b,-13.6
[H]n1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc([H])c4ncccc4c3)n2)nc1-c1cc([H])c2ncccc2c1,5ht1b,-12.8
[H]c1cc(C2Cc3cc(C#N)ccc3N(CCC(F)(F)F)C2)c2ncccc2c1,5ht1b,-8.3
CC(C)(C)CCNC(=NC#N)NS(=O)(=O)c1ccc(Cl)cc1,5ht1b,-8.6
[H]n1c(=O)n(-c2nc(-c3cc(-c4cc([H])cc5cccnc45)c4ncccc4c3)cc3c2[nH]c2ccccc23)c(=O)c2sccc21,5ht1b,-10.9
[H]c1nc(C)ccc1-c1nc(-c2cc(-c3cc([H])c4ncccc4c3)cc3cccnc23)cc2c1[nH]c1ccccc12,5ht1b,-15
[H]C(Cc1nc(-c2cc([H])c3ncccc3c2)cc2c1[nH]c1ccccc12)C(O)c1cc([H])c2ncccc2c1,5ht1b,-12.6
[H]CC1c2cc([H])c([H])cc2CCN1CCCCC(=O)N1CCOC1=O,5ht1b,-8.7
[H]c1cc(-c2cc(-c3nc(-c4ncnc5sc(C)c(C)c45)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-15.1
[H]c1cc(-c2cc(-c3nc(-c4ccc(Cl)s4)cc4c3[nH]c3ccccc34)cc3cccnc23)cc2cccnc12,5ht1b,-14.8
[H]CCCCCCCCN1CCc2c(-c3nc4cccnc4n3[H])nc([H])nc21,5ht1b,-8.2
[H]c1cc2c([nH]c3ccccc32)c(-c2cc(=O)c3cc(-c4cc(-c5cc([H])cc6cccnc56)cc5cccnc45)ccc3o2)n1,5ht1b,-14
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4ccc(Cl)c(C)c4)n3)c3ncccc3c2)cc2cccnc12,5ht1b,-15.2
[H]c1cc(-c2nc3cc(-c4cc5c([nH]c6ccccc65)c(-c5cc([H])c6ncccc6c5)n4)ccc3[nH]2)c2ncccc2c1,5ht1b,-11.8
[H]C(=O)CN(CCCCCCCCCCCCCCCCCC)C(=S)Nc1cc2c([nH]c3ccccc32)c([H])n1,5ht1b,-8
[H]=C1CN(C(C(=O)O)C(C)CC)CC(=CC2=C(C)CCCC2(C)C)C1=O,5ht1b,-8
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4ccc(F)c(F)c4)n3)c3ncccc3c2)cc2cccnc12,5ht1b,-15.5
[H]c1cc(-c2ccc(C(=N)NS(=O)(=O)c3ccc4c(c3)oc(=O)n4C)cc2)cc2cccnc12,5ht1b,-11.1
[H]c1cc(-c2cncc(-c3cc4c([nH]c5ccccc54)c(-c4cc([H])c5ncccc5c4)n3)c2)cc2cccnc12,5ht1b,-13.1
[H]c1cccc(-c2cc3c([nH]c4ccccc43)c(-c3cc(-c4cc([H])c5ncccc5c4)c4ncccc4c3)n2)c1O,5ht1b,-14
[H]CCC(C[H])c1nc(-c2cc(-c3cc([H])c4ncccc4c3)c3ncccc3c2)cc2c1[nH]c1ccccc12,5ht1b,-13.8
[H]=C1Oc2cc(-c3nc(-c4cc(-c5cc([H])c6ncccc6c5)c5ncccc5c4)cc4c3[nH]c3ccccc34)ccc2C1=O,5ht1b,-15.3
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4cccc5[nH]c(=N)[nH]c(=N)c45)n3)c3ncccc3c2)cc2cccnc12,5ht1b,-14.7
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(C4COC4)n3)cc3cccnc23)c2ncccc2c1,5ht1b,-13.8
[H]c1cc(-c2nc(-c3cccc(C=NNC(=O)c4cc([H])c5ncccc5c4)c3)cc3c2[nH]c2ccccc23)c2ncccc2c1,5ht1b,-9.1
[H]c1cccc(N=c2nc(-c3nc(-c4cc(-c5cc([H])cc6cccnc56)c5ncccc5c4)cc4c3[nH]c3ccccc34)nc[nH]2)c1,5ht1b,-11.7
[H]c1ccc2c(-c3nc(-c4cc(-c5cc([H])c6ncccc6c5)cc5cccnc45)cc4c3[nH]c3ccccc34)cc(=O)oc2c1C,5ht1b,-12.6
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(SSCC(O)=NO)n2)cc2cccnc12,5ht1b,-11.6
[H]c1nc(-c2c(C)nc3c(-c4cc(-c5cc([H])cc6cccnc56)c5ncccc5c4)cccn23)cc2c1[nH]c1ccccc12,5ht1b,-14.8
[H]c1cc(-c2cc(-c3nc(-c4nc5cc(C)c(C)cc5[nH]4)cc4c3[nH]c3ccccc34)cc3cccnc23)cc2cccnc12,5ht1b,-11.5
CC1CCCN(CC(=O)O)C1,5ht1b,-5.4
[H]c1cc(-c2nc(N(C=O)CCN)cc3c2[nH]c2ccccc23)c2ncccc2c1,5ht1b,-11
[H]C(=O)C([H])C([H])c1nc(-c2cc(-c3cc([H])c4ncccc4c3)c3ncccc3c2)cc2c1[nH]c1ccccc12,5ht1b,-13.6
[H]c1cc(-c2cc(-c3nc(CC(O)=NO)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-14
[H]n1c(-c2nc(-c3cc(-c4cc([H])c5ncccc5c4)cc4cccnc34)cc3c2[nH]c2ccccc23)cc2sccc21,5ht1b,-14.4
[H]c1cc(-c2cccc3c2ccn3-c2cc3c([nH]c4ccccc43)c(-c3cc([H])c4ncccc4c3)n2)c2ncccc2c1,5ht1b,-13.4
[H]c1csc(-c2nc(-c3cc(-c4cc([H])cc5cccnc45)cc4cccnc34)cc3c2[nH]c2ccccc23)c1,5ht1b,-14.3
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(N4CCC(F)CC4)n3)c3ncccc3c2)c2ncccc2c1,5ht1b,-14.9
[H]c1cc2c([nH]c3ccccc32)c(C(N)c2cc(-c3cc([H])cc4cccnc34)cc3cccnc23)n1,5ht1b,-13
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4ccc(N)cc4)n3)c3ncccc3c2)c2ncccc2c1,5ht1b,-14.9
[H]c1cc(-c2cc(-c3nc(-c4nc5ccccc5c(=O)[nH]4)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-13.3
[H]c1cc2c([nH]c3ccccc32)c(C2C(=O)N3C2SC(C)(C)C3c2cc(-c3cc([H])cc4cccnc34)c3ncccc3c2)n1,5ht1b,-14.3
[H]=CCNC1c2cc3c(cc2C(c2cc([H])c(O)c(-c4cc([H])cc5cccnc45)c2)C2C(=O)OCC12)OCO3,5ht1b,-11.7
[H]S(=O)(=O)c1cc(Br)cc2c1N(c1cc3c([nH]c4ccccc43)c(-c3cc(-c4cc([H])cc5cccnc45)c4ncccc4c3)n1)CC2,5ht1b,-12.9
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-c4cc[nH]n4)n3)cc3cccnc23)cc2cccnc12,5ht1b,-14.6
[H]c1cc(-c2cc(-c3nc(-n4ccnn4)cc4c3[nH]c3ccccc34)cc3cccnc23)c2ncccc2c1,5ht1b,-14.1
[H]c1cc(-c2cc(-c3nc(N4CCCC4C#N)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-12.7
[H]c1cc(-c2cc(-c3nc(N4c5ccccc5Sc5ccccc54)cc4c3[nH]c3ccccc34)c3ncccc3c2)c2ncccc2c1,5ht1b,-13.4
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-n4cnc5ccccc54)n3)c3ncccc3c2)cc2cccnc12,5ht1b,-16.1
[H]C(=O)C(CC(=O)O)N1CC2CN(S(=O)(=O)c3ccc(Cl)s3)CC2C1,5ht1b,-7.4
[H]C(=O)N=c1[nH]c2ccc(C3(O)c4ccccc4C(=O)N3c3cc4c([nH]c5ccccc54)c(-c4cc(-c5nnnn5C)c5ncccc5c4)n3)cc2[nH]1,5ht1b,-6
[H]CCCCCCCCN1CCN(c2c(-c3cc([H])cc4cccnc34)[nH]c3ccccc23)C2CS(=O)(=O)CC21,5ht1b,-10.4
Cc1ccc(OC(=S)NCCCl)cc1F,5ht1b,-6.4
[H]c1cc(-c2cc(-c3cn(C4CC(=O)OC4O)c4ccccc4c3=O)c3ncccc3c2)cc2cccnc12,5ht1b,-14.1
[H]c1ccc(-c2nc([H])cc3c2[nH]c2ccccc23)c(-c2cc(-c3cc([H])cc4cccnc34)c3ncccc3c2)n1,5ht1b,-13
[H]c1cc(-c2cc(-c3nc(CN4CCOCC4)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-13.6
[H]n1cc(C=Cc2ccc(S(=O)(=O)N3CCC4(C=Cc5ccccc54)CC3)cc2)c2ccccc21,5ht1b,-13.1
[H]c1cc(-c2cc[nH]c(=Nc3ccc4[nH]c(-c5nc(-c6cc([H])c7ncccc7c6)cc6c5[nH]c5ccccc56)cc4c3)n2)c2ncccc2c1,5ht1b,-10.1
[H]c1cc2c([nH]c3ccccc32)c(-n2c(=O)cc(-c3cc(-c4cc([H])cc5cccnc45)c4ncccc4c3)c3ccccc32)n1,5ht1b,-16.2
[H]c1cc(-c2ncnc3c2CCN(S(=O)(=O)c2ccccc2C)CC3)c2ncccc2c1,5ht1b,-11.3
[H]c1cc(-c2nc(C3CN=C(N)N3C(=O)C(N)C(C)CC)cc3c2[nH]c2ccccc23)c2ncccc2c1,5ht1b,-11.4
[H]c1cc2c([nH]c3ccccc32)c(-c2cc(O)c(-c3cc([H])c4ncccc4c3)cc2-c2cc([H])cc3cccnc23)n1,5ht1b,-13.5
[H]c1cc(-c2cc(-c3nc(-c4ccc5c(n4)NCCC5)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-13.2
[H]S(=O)(=O)c1cccc2c(-c3cc4c([nH]c5ccccc54)c(-c4cc(-c5cc([H])c6ncccc6c5)cc5cccnc45)n3)cccc12,5ht1b,-15.5
[H]CC(O)C([H])Cc1nc(-c2cc(-c3cc([H])c4ncccc4c3)c3ncccc3c2)cc2c1[nH]c1ccccc12,5ht1b,-13.6
[H]C(=O)C(C[H])c1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc([H])cc4cccnc34)c3ncccc3c2)n1,5ht1b,-14
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(-c3ccc(N)c(-c4cc([H])c5ncccc5c4)c3)n2)c2ncccc2c1,5ht1b,-13.9
[H]c1cc(-c2cc(-c3nc(-c4c(F)c(F)cc(F)c4F)cc4c3[nH]c3ccccc34)cc3cccnc23)c2ncccc2c1,5ht1b,-15.1
[H]c1cc(-c2cc(-c3nc(C4CCCCNC4=O)cc4c3[nH]c3ccccc34)c3ncccc3c2)cc2cccnc12,5ht1b,-14.2
[H]C(C)C(O)c1nc(-c2cc(-c3cc([H])c4ncccc4c3)cc3cccnc23)cc2c1[nH]c1ccccc12,5ht1b,-13.1
[H]=C1CCN(c2cc3c([nH]c4ccccc43)c(-c3cc(-c4cc([H])c5ncccc5c4)cc4cccnc34)n2)CC1,5ht1b,-13.3
[H]c1cc(-c2cc(-n3cc(-c4cc(Br)c(Br)[nH]4)c(=O)c4ccccc43)c3ncccc3c2)c2ncccc2c1,5ht1b,-13.3
CCCCCCCCCCCCCCN1CCN(C(=S)SCC(C)C)CC1,5ht1b,-6.8
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-n4c(=O)sc5ccccc54)n3)c3ncccc3c2)c2ncccc2c1,5ht1b,-14.6
[H]c1cc(-c2cc(-c3cc4c([nH]c5ccccc54)c(-n4ccc(=N)[nH]c4=O)n3)c3ncccc3c2)cc2cccnc12,5ht1b,-15.5
CC(C)C=C1SC(=S)NC1=O,5ht1b,-5.6
[H]c1ccc2nccc(-c3nc(-c4cc(-c5cc([H])c6ncccc6c5)c5ncccc5c4)cc4c3[nH]c3ccccc34)c2c1,5ht1b,-15.4
[H]S(=O)(=O)c1ccc(F)c(-c2nc(-c3cc(-c4cc([H])cc5cccnc45)c4ncccc4c3)cc3c2[nH]c2ccccc23)c1,5ht1b,-14.8
